review_id,text,category,polarity,aspect.term,aspect.location,sentiment.term,sentiment.location,sentiment.type
ex_0712,"Um hotel pequeno com quartos aconchegantes e confortáveis, wi-fi grátis e ótima localização. Dá pra ir a pé aos pontos turísticos mais badalados ou se locomover de metrô, trem ou ônibus para qualquer canto da cidade e região facilmente para quem vai a trabalho. Sem contar que eles oferecem early check-in com a maior tranquilidade.  Room Tip: As suítes com janelas para a frente do hotel mostram uma praça arborizada de um edificio comercial b...",service,POS,wi-fi,"[59, 64]",grátis,"[65, 71]",explicit
ex_0712,"Um hotel pequeno com quartos aconchegantes e confortáveis, wi-fi grátis e ótima localização. Dá pra ir a pé aos pontos turísticos mais badalados ou se locomover de metrô, trem ou ônibus para qualquer canto da cidade e região facilmente para quem vai a trabalho. Sem contar que eles oferecem early check-in com a maior tranquilidade.  Room Tip: As suítes com janelas para a frente do hotel mostram uma praça arborizada de um edificio comercial b...",location,POS,localização,"[80, 91]",ótima,"[74, 79]",explicit
ex_0663,"O nome pode ser pomposo, mas assim que se entra no hall e se sobem as escadas não é possível encontrar nada de royal nem tão pouco de 4 estrelas como suposto. Desde pó, manchas nas cadeiras à refeição, canos à mostra, tampo da sanita solto, uma tampa de algum gel banho dentro do lavatório, a cama parecia que tinha um buraco no meio, a vista era uma parede manchada, tudo realmente péssimo e no máximo dos máximos 2 estrelas. Por este preço tinha ido para o Ibis que sempre sabia com o que contava!!  Não recomendo a ninguém!",structure,NEG,cama,"[293, 297]",parecia que tinha um buraco no meio,"[298, 333]",explicit
ex_0248,"Paris Las Vegas Estive no hotel de 18 até 22 de fevereiro. Nós eramos em quatro pessoas: minha esposa, meu genro e minha filha. Las Vegas é demais, mas o hotel transformou minhas férias em um inferno de dor de cabeça. Eu deveria receber alguns pacotes da Amazon.com, os quais, de acordo com a companhia, estavam no hotel desde o começo de fevereiro. Gastou-se três dias, com a minha pressão , para recuperar os itens que eles diziam não estavam em seu depósito. O hotel cobrou taxas de manuseio que iam de $5 até $30 por cada pacote. Na noite anterior ao checkout fui solicitado a ir mediatamente pagar um saldo de $125 de taxas de manuseio. O hotel nos manteve trancados fora do seu apartamento e para conseguir novas chaves o saldo deveriua ser pago. Não era possível até o dia seguinte. Las Vegas é uma magnifica cidade, mas se precisar de hotel, vá até o outro lado da Strip no Belagio.",general,NEG,hotel,"[154, 159]",ransformou minhas férias em um inferno de dor de cabeça,"[161, 216]",explicit
ex_0248,"Paris Las Vegas Estive no hotel de 18 até 22 de fevereiro. Nós eramos em quatro pessoas: minha esposa, meu genro e minha filha. Las Vegas é demais, mas o hotel transformou minhas férias em um inferno de dor de cabeça. Eu deveria receber alguns pacotes da Amazon.com, os quais, de acordo com a companhia, estavam no hotel desde o começo de fevereiro. Gastou-se três dias, com a minha pressão , para recuperar os itens que eles diziam não estavam em seu depósito. O hotel cobrou taxas de manuseio que iam de $5 até $30 por cada pacote. Na noite anterior ao checkout fui solicitado a ir mediatamente pagar um saldo de $125 de taxas de manuseio. O hotel nos manteve trancados fora do seu apartamento e para conseguir novas chaves o saldo deveriua ser pago. Não era possível até o dia seguinte. Las Vegas é uma magnifica cidade, mas se precisar de hotel, vá até o outro lado da Strip no Belagio.",general,NEG,hotel,"[644, 649]",nos manteve trancados fora do seu apartamento e para conseguir novas chaves o saldo deveriua ser pago,"[650, 751]",explicit
ex_0248,"Paris Las Vegas Estive no hotel de 18 até 22 de fevereiro. Nós eramos em quatro pessoas: minha esposa, meu genro e minha filha. Las Vegas é demais, mas o hotel transformou minhas férias em um inferno de dor de cabeça. Eu deveria receber alguns pacotes da Amazon.com, os quais, de acordo com a companhia, estavam no hotel desde o começo de fevereiro. Gastou-se três dias, com a minha pressão , para recuperar os itens que eles diziam não estavam em seu depósito. O hotel cobrou taxas de manuseio que iam de $5 até $30 por cada pacote. Na noite anterior ao checkout fui solicitado a ir mediatamente pagar um saldo de $125 de taxas de manuseio. O hotel nos manteve trancados fora do seu apartamento e para conseguir novas chaves o saldo deveriua ser pago. Não era possível até o dia seguinte. Las Vegas é uma magnifica cidade, mas se precisar de hotel, vá até o outro lado da Strip no Belagio.",general,NEG,hotel,"[464, 469]",cobrou taxas de manuseio que iam de $5 até $30 por cada pacote,"[470, 532]",explicit
ex_1262,"Fiquei muito satisfeita com o hotel. A localização e perfeita, café da manha bom, internet no quarto o que e um diferencial em NY, chegamos bem antes do horário do check in e nos deixaram ir para o quarto. Pra quem vai para NY para passear bastante e só vai usar o quarto para descanso e perfeito. Com certeza me hospedaria novamente.",general,POS,hotel,"[30, 35]",satisfeita,"[13, 23]",explicit
ex_1262,"Fiquei muito satisfeita com o hotel. A localização e perfeita, café da manha bom, internet no quarto o que e um diferencial em NY, chegamos bem antes do horário do check in e nos deixaram ir para o quarto. Pra quem vai para NY para passear bastante e só vai usar o quarto para descanso e perfeito. Com certeza me hospedaria novamente.",location,POS,localização,"[39, 50]",perfeita,"[53, 61]",explicit
ex_1262,"Fiquei muito satisfeita com o hotel. A localização e perfeita, café da manha bom, internet no quarto o que e um diferencial em NY, chegamos bem antes do horário do check in e nos deixaram ir para o quarto. Pra quem vai para NY para passear bastante e só vai usar o quarto para descanso e perfeito. Com certeza me hospedaria novamente.",service,POS,café da manha,"[63, 76]",bom,"[77, 80]",explicit
ex_0047,"Em Las Vegas Fiquei hospedado tres dias em outro hotel e mais tres dias no tropicana, com certeza o Tropicana será o hotel de minha preferencia em um retorno a Vegas. Hotel Moderno, Limpeza impecavel, Quartos espaçosos e bem decorados, cumpriu com excelencia tudo que estava descrito pelo Hoteis.com. Antonio Brasil",general,POS,Hotel,"[167, 172]",Moderno,"[173, 180]",explicit
ex_0047,"Em Las Vegas Fiquei hospedado tres dias em outro hotel e mais tres dias no tropicana, com certeza o Tropicana será o hotel de minha preferencia em um retorno a Vegas. Hotel Moderno, Limpeza impecavel, Quartos espaçosos e bem decorados, cumpriu com excelencia tudo que estava descrito pelo Hoteis.com. Antonio Brasil",service,POS,Limpeza,"[182, 189]",impecavel,"[190, 199]",explicit
ex_0047,"Em Las Vegas Fiquei hospedado tres dias em outro hotel e mais tres dias no tropicana, com certeza o Tropicana será o hotel de minha preferencia em um retorno a Vegas. Hotel Moderno, Limpeza impecavel, Quartos espaçosos e bem decorados, cumpriu com excelencia tudo que estava descrito pelo Hoteis.com. Antonio Brasil",structure,POS,Quartos,"[201, 208]",espaçosos,"[209, 218]",explicit
ex_0047,"Em Las Vegas Fiquei hospedado tres dias em outro hotel e mais tres dias no tropicana, com certeza o Tropicana será o hotel de minha preferencia em um retorno a Vegas. Hotel Moderno, Limpeza impecavel, Quartos espaçosos e bem decorados, cumpriu com excelencia tudo que estava descrito pelo Hoteis.com. Antonio Brasil",structure,POS,Quartos,"[201, 208]",bem decorados,"[221, 234]",explicit
ex_0651,"O Hotel é bem localizado, mas falta um frigobar no apartamento, que é de extrema importância. O quarto é muito pequeno e o café da manhã fica a desejar. O Hotel estava em reforma, o que tornou a hospedagem muito desagradável, pois o local aonde tomavamos café da manhã, ficava com um forte cheiro de tinta, poeira e outros, inclusive minha bolsa ficou manchada devido a tinta na porta do elevador.",structure,NEG,quarto,"[96, 102]",muito pequeno,"[105, 118]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",general,NEG,Hotel,"[2, 7]",ruim,"[16, 20]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",general,NEG,Hotel,"[2, 7]",nem parece um IBIS,"[22, 40]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",general,NEG,Hotel,"[2, 7]",não merece 3 estrelas,"[43, 64]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",structure,NEG,Box,"[94, 97]",ruim,"[119, 123]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",structure,NEG,Elevadores,"[82, 92]",ruim,"[119, 123]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",location,POS,localização,"[156, 167]",salva,"[146, 151]",explicit
ex_0203,"O Hotel é muito ruim, nem parece um IBIS e não merece 3 estrelas (nem mesmo uma). Elevadores, Box, Barulho, tudo muito ruim. A única coisa que se salva é a localização. Não recomendo, ou melhor, recomendo evitar!",general,NEG,Hotel,"[2, 7]",recomendo evitar,"[195, 211]",explicit
ex_1778,"Muito bem localizado. Ficamos em quarto com Quitinete (1107) e para os padrões de NYC o espaço não era tão reduzido. Quarto bastante silencioso conforme solicitamos.  Serviços simples e eficientes: cafeteira com sachê de café, internet gratuita nos quartos, água disponível nos corredores para os hóspedes, office para uso em caso de emergência (computadores e impressora).  Aceitou nosso cartão pré pago para pagamento (VTM).  Voltaríamos com certeza. Vale o investimento.",structure,POS,Quarto,"[117, 123]",silencioso,"[133, 143]",explicit
ex_1778,"Muito bem localizado. Ficamos em quarto com Quitinete (1107) e para os padrões de NYC o espaço não era tão reduzido. Quarto bastante silencioso conforme solicitamos.  Serviços simples e eficientes: cafeteira com sachê de café, internet gratuita nos quartos, água disponível nos corredores para os hóspedes, office para uso em caso de emergência (computadores e impressora).  Aceitou nosso cartão pré pago para pagamento (VTM).  Voltaríamos com certeza. Vale o investimento.",service,POS,Serviços,"[167, 175]",eficientes,"[186, 196]",explicit
ex_1778,"Muito bem localizado. Ficamos em quarto com Quitinete (1107) e para os padrões de NYC o espaço não era tão reduzido. Quarto bastante silencioso conforme solicitamos.  Serviços simples e eficientes: cafeteira com sachê de café, internet gratuita nos quartos, água disponível nos corredores para os hóspedes, office para uso em caso de emergência (computadores e impressora).  Aceitou nosso cartão pré pago para pagamento (VTM).  Voltaríamos com certeza. Vale o investimento.",structure,POS,office,"[307, 313]",para uso,"[314, 322]",explicit
ex_1268,"Hotel muito bem localizado.Quartos muito bons,todo hotel muito bonito.Porém o melhor foi o atendimento muito especial que recebemos de todos,tinhamos sempre uma atenção prestativa, eficaz e agradável de todos.Sempre alguém estava preocupado como estava nossa estadia no hotel e nossa visita por Nova York.Muito agradecido à todos.Elevadores muito eficientes,limpeza muito boa.Rcomendo",structure,POS,Quartos,"[27, 34]",bons,"[41, 45]",explicit
ex_1268,"Hotel muito bem localizado.Quartos muito bons,todo hotel muito bonito.Porém o melhor foi o atendimento muito especial que recebemos de todos,tinhamos sempre uma atenção prestativa, eficaz e agradável de todos.Sempre alguém estava preocupado como estava nossa estadia no hotel e nossa visita por Nova York.Muito agradecido à todos.Elevadores muito eficientes,limpeza muito boa.Rcomendo",general,POS,hotel,"[51, 56]",bonito,"[63, 69]",explicit
